"wa","mw","mwlu"
"bdr:WA0RT0756","bdr:MW23703_1893","འཕགས་པ་སྤྱན་རས་གཟིགས་འཇིག་རྟེན་དབང་ཕྱུག་སྒྲུབ་པའི་ཐབས།"
"bdr:WA0RT0757","bdr:MW22704_1552","དཔལ་གསང་བ་འདུས་པའི་བསྟོད་པ།"
"bdr:WA0RT0757","bdr:MW23703_1894","དཔལ་གསང་བ་འདུས་པའི་བསྟོད་པ།"
"bdr:WA0RT0757","bdr:MW1PD95844_0797","དཔལ་གསང་བ་འདུས་པའི་བསྟོད་པ།"
"bdr:WA0RT0757","bdr:MW1KG13126_2758","དཔལ་གསང་བ་འདུས་པའི་བསྟོད་པ།"
"bdr:WA0RT0757","bdr:MW23702_0760","དཔལ་གསང་བ་འདུས་པའི་བསྟོད་པ།"
"bdr:WA0RT0757","bdr:MW2KG5015_1552","དཔལ་གསང་བ་འདུས་པའི་བསྟོད་པ།"
"bdr:WA0RT0757","bdr:MW1GS66286_9A6C45","དཔལ་གསང་བ་འདུས་པའི་བསྟོད་པ།"
"bdr:WA0RT0801","bdr:MW1PD95844_0842","གཤིན་རྗེ་གཤེད་རྣམ་པར་སྣང་མཛད་ཀྱི་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0801","bdr:MW23703_1937","གཤིན་རྗེ་གཤེད་རྣམ་པར་སྣང་མཛད་ཀྱི་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0801","bdr:MW2KG5015_1596","གཤིན་རྗེ་གཤེད་རྣམ་པར་སྣང་མཛད་ཀྱི་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0801","bdr:MW22704_1596","གཤིན་རྗེ་གཤེད་རྣམ་པར་སྣང་མཛད་ཀྱི་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0801","bdr:MW1KG13126_2802","གཤིན་རྗེ་གཤེད་རྣམ་པར་སྣང་མཛད་ཀྱི་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0801","bdr:MW23702_0804","གཤིན་རྗེ་གཤེད་རྣམ་པར་སྣང་མཛད་ཀྱི་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0802","bdr:MW2KG5015_1597","གཤིན་རྗེ་གཤེད་རིན་ཆེན་འབྱུང་ལྡན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0802","bdr:MW1PD95844_0843","གཤིན་རྗེ་གཤེད་རིན་ཆེན་འབྱུང་ལྡན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0802","bdr:MW23703_1938","གཤིན་རྗེ་གཤེད་རིན་ཆེན་འབྱུང་ལྡན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0802","bdr:MW1KG13126_2803","གཤིན་རྗེ་གཤེད་རིན་ཆེན་འབྱུང་ལྡན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0802","bdr:MW23702_0805","གཤིན་རྗེ་གཤེད་རིན་ཆེན་འབྱུང་ལྡན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0802","bdr:MW22704_1597","གཤིན་རྗེ་གཤེད་རིན་ཆེན་འབྱུང་ལྡན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0803","bdr:MW2KG5015_1598","འོད་དཔག་ཏུ་མེད་པའི་སྙིང་པོ་འདོད་ཆགས་གཤིན་རྗེ་གཤེད་སྒྲུབ་པའི་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0803","bdr:MW23702_0806","འོད་དཔག་ཏུ་མེད་པའི་སྙིང་པོ་འདོད་ཆགས་གཤིན་རྗེ་གཤེད་སྒྲུབ་པའི་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0803","bdr:MW1PD95844_0844","འོད་དཔག་ཏུ་མེད་པའི་སྙིང་པོ་འདོད་ཆགས་གཤིན་རྗེ་གཤེད་སྒྲུབ་པའི་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0803","bdr:MW1KG13126_2804","འོད་དཔག་ཏུ་མེད་པའི་སྙིང་པོ་འདོད་ཆགས་གཤིན་རྗེ་གཤེད་སྒྲུབ་པའི་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0803","bdr:MW23703_1939","འོད་དཔག་ཏུ་མེད་པའི་སྙིང་པོ་འདོད་ཆགས་གཤིན་རྗེ་གཤེད་སྒྲུབ་པའི་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0803","bdr:MW22704_1598","འོད་དཔག་ཏུ་མེད་པའི་སྙིང་པོ་འདོད་ཆགས་གཤིན་རྗེ་གཤེད་སྒྲུབ་པའི་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0804","bdr:MW1PD95844_0845","གཤིན་རྗེ་གཤེད་རྡོ་རྗེ་རྣོན་པོ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0804","bdr:MW23702_0807","གཤིན་རྗེ་གཤེད་རྡོ་རྗེ་རྣོན་པོ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0804","bdr:MW22704_1599","གཤིན་རྗེ་གཤེད་རྡོ་རྗེ་རྣོན་པོ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0804","bdr:MW1KG13126_2805","གཤིན་རྗེ་གཤེད་རྡོ་རྗེ་རྣོན་པོ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0804","bdr:MW23703_1940","གཤིན་རྗེ་གཤེད་རྡོ་རྗེ་རྣོན་པོ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0804","bdr:MW2KG5015_1599","གཤིན་རྗེ་གཤེད་རྡོ་རྗེ་རྣོན་པོ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0805","bdr:MW1PD95844_0846","རྡོ་རྗེ་སེམས་མ་བདེ་བའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0805","bdr:MW22704_1600","རྡོ་རྗེ་སེམས་མ་བདེ་བའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0805","bdr:MW2KG5015_1600","རྡོ་རྗེ་སེམས་མ་བདེ་བའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0805","bdr:MW23703_1941","རྡོ་རྗེ་སེམས་མ་བདེ་བའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0805","bdr:MW1KG13126_2806","རྡོ་རྗེ་སེམས་མ་བདེ་བའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0805","bdr:MW23702_0808","རྡོ་རྗེ་སེམས་མ་བདེ་བའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0806","bdr:MW1KG13126_2807","རྡོ་རྗེ་མཁའ་འགྲོ་མ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0806","bdr:MW22704_1601","རྡོ་རྗེ་མཁའ་འགྲོ་མ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0806","bdr:MW23703_1942","རྡོ་རྗེ་མཁའ་འགྲོ་མ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0806","bdr:MW2KG5015_1601","རྡོ་རྗེ་མཁའ་འགྲོ་མ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0806","bdr:MW23702_0809","རྡོ་རྗེ་མཁའ་འགྲོ་མ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0806","bdr:MW1PD95844_0847","རྡོ་རྗེ་མཁའ་འགྲོ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0807","bdr:MW2KG5015_1602","རྡོ་རྗེ་བདེ་རྒྱས་དབྱངས་ཅན་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0807","bdr:MW22704_1602","རྡོ་རྗེ་བདེ་རྒྱས་དབྱངས་ཅན་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0807","bdr:MW1KG13126_2808","རྡོ་རྗེ་བདེ་རྒྱས་དབྱངས་ཅན་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0807","bdr:MW23703_1943","རྡོ་རྗེ་བདེ་རྒྱས་དབྱངས་ཅན་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0807","bdr:MW1PD95844_0848","རྡོ་རྗེ་བདེ་རྒྱས་དབྱངས་ཅན་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0807","bdr:MW23702_0810","རྡོ་རྗེ་བདེ་རྒྱས་དབྱངས་ཅན་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0808","bdr:MW2KG5015_1603","ལས་ཀྱི་རྡོ་རྗེ་གཽ་རཱིའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0808","bdr:MW23702_0811","ལས་ཀྱི་རྡོ་རྗེ་གཽ་རཱིའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0808","bdr:MW1PD95844_0849","ལས་ཀྱི་རྡོ་རྗེ་གཽ་རཱིའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0808","bdr:MW23703_1944","ལས་ཀྱི་རྡོ་རྗེ་གཽ་རཱིའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0808","bdr:MW22704_1603","ལས་ཀྱི་རྡོ་རྗེ་གཽ་རཱིའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0808","bdr:MW1KG13126_2809","ལས་ཀྱི་རྡོ་རྗེ་གཽ་རཱིའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0812","bdr:MW2KG5015_1607","ཁྲོ་བོ་ཐོ་བ་གཤིན་རྗེ་གཤེད་ཀྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0812","bdr:MW23703_1948","ཁྲོ་བོ་ཐོ་བ་གཤིན་རྗེ་གཤེད་ཀྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0812","bdr:MW1KG13126_2813","ཁྲོ་བོ་ཐོ་བ་གཤིན་རྗེ་གཤེད་ཀྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0812","bdr:MW23702_0815","ཁྲོ་བོ་ཐོ་བ་གཤིན་རྗེ་གཤེད་ཀྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0812","bdr:MW1PD95844_0853","ཁྲོ་བོ་ཐོ་བ་གཤིན་རྗེ་གཤེད་ཀྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0812","bdr:MW22704_1607","ཁྲོ་བོ་ཐོ་བ་གཤིན་རྗེ་གཤེད་ཀྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0813","bdr:MW23703_1949","དབྱུག་པ་གཤིན་རྗེ་གཤེད་རྣམ་པར་འཇོམས་པ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0813","bdr:MW1KG13126_2814","དབྱུག་པ་གཤིན་རྗེ་གཤེད་རྣམ་པར་འཇོམས་པ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0813","bdr:MW23702_0816","དབྱུག་པ་གཤིན་རྗེ་གཤེད་རྣམ་པར་འཇོམས་པ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0813","bdr:MW1PD95844_0854","དབྱུག་པ་གཤིན་རྗེ་གཤེད་རྣམ་པར་འཇོམས་པ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0813","bdr:MW2KG5015_1608","དབྱུག་པ་གཤིན་རྗེ་གཤེད་རྣམ་པར་འཇོམས་པ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0813","bdr:MW22704_1608","དབྱུག་པ་གཤིན་རྗེ་གཤེད་རྣམ་པར་འཇོམས་པ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0814","bdr:MW22704_1609","རལ་གྲི་གཤིན་རྗེ་གཤེད་གཏུམ་པོའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0814","bdr:MW1KG13126_2815","རལ་གྲི་གཤིན་རྗེ་གཤེད་གཏུམ་པོའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0814","bdr:MW1PD95844_0855","རལ་གྲི་གཤིན་རྗེ་གཤེད་གཏུམ་པོའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0814","bdr:MW23702_0817","རལ་གྲི་གཤིན་རྗེ་གཤེད་གཏུམ་པོའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0814","bdr:MW2KG5015_1609","རལ་གྲི་གཤིན་རྗེ་གཤེད་གཏུམ་པོའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0814","bdr:MW23703_1950","རལ་གྲི་གཤིན་རྗེ་གཤེད་གཏུམ་པོའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0815","bdr:MW22704_1610","པདྨ་གཤིན་རྗེ་གཤེད་ཤེས་རབ་བདེ་བ་ཅན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0815","bdr:MW23703_1951","པདྨ་གཤིན་རྗེ་གཤེད་ཤེས་རབ་བདེ་བ་ཅན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0815","bdr:MW1KG13126_2816","པདྨ་གཤིན་རྗེ་གཤེད་ཤེས་རབ་བདེ་བ་ཅན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0815","bdr:MW23702_0818","པདྨ་གཤིན་རྗེ་གཤེད་རབ་བདེ་བ་ཅན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0815","bdr:MW2KG5015_1610","པདྨ་གཤིན་རྗེ་གཤེད་ཤེས་རབ་བདེ་བ་ཅན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0815","bdr:MW1PD95844_0856","པདྨ་གཤིན་རྗེ་གཤེད་ཤེས་རབ་བདེ་བ་ཅན་གྱི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT1151","bdr:MW22704_1948","ཁོར་བ་ལས་ཡིད་ངེས་པར་འབྱུང་བར་བྱེད་པ་ཞེས་བྱ་བའི་གླུ།"
"bdr:WA0RT1151","bdr:MW23702_1156","འཁོར་བ་ལས་ཡིད་ངེས་པར་འབྱུང་བར་བྱེད་པ་ཞེས་བྱ་བའི་གླུ།"
"bdr:WA0RT1151","bdr:MW23702_3389","འཁོར་བ་ལས་ཡིད་ངེས་པར་འབྱུང་བར་བྱེད་ཞེས་བྱ་བཔའི་གླུ།"
"bdr:WA0RT1151","bdr:MW2KG5015_1948","ཁོར་བ་ལས་ཡིད་ངེས་པར་འབྱུང་བར་བྱེད་པ་ཞེས་བྱ་བའི་གླུ།"
"bdr:WA0RT1151","bdr:MW1KG13126_3152","འཁོར་བ་ལས་ཡིད་ངེས་པར་འབྱུང་བར་བྱེད་པ་ཞེས་བྱ་བའི་གླུ།"
"bdr:WA0RT1151","bdr:MW2KG5015_4175","འཁོར་བ་ལས་ཡིད་ངེས་པར་འབྱུང་བར་བྱེད་པ་ཞེས་བྱ་བའི་གླུ།"
"bdr:WA0RT1151","bdr:MW23703_2313","འཁོར་བ་ལས་ཡིད་ངེས་པར་འབྱུང་བར་བྱེད་པ་ཞེས་བྱ་བའི་གླུ།"
"bdr:WA0RT1151","bdr:MW1KG13126_5386","འཁོར་བ་ལས་ཡིད་ངེས་པར་འབྱུང་བར་བྱེད་པ་ཞེས་བྱ་བའི་གླུ།"
"bdr:WA0RT1151","bdr:MW1PD95844_1215","འཁོར་བ་ལས་ཡིད་ངེས་པར་འབྱུང་བར་བྱེད་པ་ཞེས་བྱ་བའི་གླུ།"
"bdr:WA0RT1151","bdr:MW22704_4175","འཁོར་བ་ལས་ཡིད་ངེས་པར་འབྱུང་བར་བྱེད་པ་ཞེས་བྱ་བའི་གླུ།"
"bdr:WA0RT1152","bdr:MW23702_1157","ཆོས་ཀྱི་དབྱིངས་ལྟ་བའི་གླུ།"
"bdr:WA0RT1152","bdr:MW22704_4177","ཆོས་ཀྱི་དབྱིངས་ལྟ་བའི་གླུ།"
"bdr:WA0RT1152","bdr:MW23702_3391","ཆོས་ཀྱི་དབྱིངས་སུ་ལྟ་བའི་གླུ།"
"bdr:WA0RT1152","bdr:MW1KG13126_5388","ཆོས་ཀྱི་དབྱིངས་སུ་ལྟ་བའི་གླུ།"
"bdr:WA0RT1152","bdr:MW1PD95844_1216","ཆོས་ཀྱི་དབྱིངས་ལྟ་བའི་གླུ།"
"bdr:WA0RT1152","bdr:MW2KG5015_1949","ཆོས་ཀྱི་དབྱིངས་ལྷ་བའི་གླུ།"
"bdr:WA0RT1152","bdr:MW1KG13126_3153","ཆོས་ཀྱི་དབྱིངས་ལྷ་བའི་གླུ།"
"bdr:WA0RT1152","bdr:MW2KG5015_4177","ཆོས་ཀྱི་དབྱིངས་ལྟ་བའི་གླུ།"
"bdr:WA0RT1152","bdr:MW23703_2314","ཆོས་ཀྱི་དབྱིངས་ལྟ་བའི་གླུ།"
"bdr:WA0RT1152","bdr:MW22704_1949","ཆོས་ཀྱི་དབྱིངས་ལྷ་བའི་གླུ།"
"bdr:WA0RT1152","bdr:MW1GS66286_28E53A","ཆོས་ཀྱི་དབྱིངས་སུ་ལྟ་བའི་གླུ།"
"bdr:WA0RT1152","bdr:MW3PD1288_6DECDE","ཆོས་ཀྱི་དབྱིངས་སུ་ལྟ་བའི་གླུ།"
"bdr:WA0RT1201","bdr:MW1KG13126_3202","དཱི་པཾ་ཀ་ར་ཤྲི་ཛྙཱ་ནའི་ཆོས་ཀྱི་གླུ།"
"bdr:WA0RT1201","bdr:MW1PD95844_1276","དཱི་པཾ་ཀཱ་ར་ཤྲཱི་ཛྙཱ་ནའི་ཆོས་ཀྱི་གླུ།"
"bdr:WA0RT1201","bdr:MW23703_2374","དཱི་པཾ་ཀ་ར་ཤྲི་ཛྙཱ་ནའི་ཆོས་ཀྱི་གླུ།"
"bdr:WA0RT1201","bdr:MW23702_1206","དཱི་པཾ་ཀ་ར་ཤྲི་ཛཉའ་ནའི་ཆོས་ཀྱི་གླུ།"
"bdr:WA0RT1201","bdr:MW22704_1998","དཱི་པཾ་ཀ་ར་ཤྲི་ཛཉའ་ནའི་ཆོས་ཀྱི་གླུ།"
"bdr:WA0RT1201","bdr:MW2KG5015_1998","དཱི་པཾ་ཀ་ར་ཤྲི་ཛཉའ་ནའི་ཆོས་ཀྱི་གླུ།"
"bdr:WA0RTI1287","bdr:IE0GR0294","Dipankarasrijnana: Samadhisambharaparivarta"
